source,target,dist,street_name
3914568332,3914568337,16.32,Unnamed road
1095283588,1095283559,5.3,Unnamed road
1095283588,1095283650,4.8,Unnamed road
5454246821,13232950854,10.43,Albert Giraudstraat
5454246821,5454246822,3.47,Albert Giraudstraat
5454246822,5454246821,3.47,Albert Giraudstraat
5454246822,16526543,4.58,Albert Giraudstraat
5865619540,5865619539,25.33,Hoveniersdreef
5865619540,5489184097,24.7,Hoveniersdreef
2639836073,7643259595,24.61,Ten Hovelaan
2639836073,7643259617,22.18,Remi Vandervaerenlaan
2639836073,4567021048,13.61,Remi Vandervaerenlaan
2639836074,7643259690,3.81,Remi Vandervaerenlaan
2639836074,7643259743,18.85,Remi Vandervaerenlaan
2639836074,6535309956,7.57,Unnamed road
2639836075,7566555573,43.29,Unnamed road
2639836075,1101589565,10.64,Unnamed road
5865619541,5489184097,18.64,Groenstraat
2639836078,11143838832,3.09,Redingenstraat
2639836079,13107828880,4.43,Volmolenlaan
2639836079,3771525385,5.0,Redingenstraat
2639836079,11143838840,3.14,Redingenstraat
2639836080,2639836081,14.81,Redingenstraat
2639836080,6535339411,10.29,Unnamed road
203240369,203239989,55.04,Jozef Eerdekensstraat
203240369,3058159715,3.48,Jozef Eerdekensstraat
203240369,3058147536,3.35,Jozef Eerdekensstraat
1095283632,1095283744,5.29,Unnamed road
1095283632,13437333965,0.55,Unnamed road
203240371,3058147536,17.84,Jozef Eerdekensstraat
2639836081,2639836082,16.03,Redingenstraat
2639836081,11143838838,2.96,Unnamed road
2639836085,6460129763,3.58,Volmolenlaan
2639836085,1125556980,18.56,Volmolenlaan
2639836085,16737644,6.68,Volmolenlaan
2639836086,3771523127,11.99,Volmolenlaan
2639836086,6460129763,3.28,Volmolenlaan
2639836087,6460129761,6.95,Volmolenlaan
2639836087,1125556942,38.05,Volmolenlaan
2639836087,6460129762,5.89,Volmolenlaan
2639836088,13505388421,3.32,Volmolenlaan
2639836088,1045367863,3.86,Unnamed road
2639836088,1111082390,4.34,Unnamed road
2639836082,2639836083,5.7,Redingenstraat
2639836082,6535339414,16.07,Unnamed road
2639836083,2639836084,20.15,Redingenstraat
2639836083,6920464619,5.53,Unnamed road
2639836084,1101589559,42.63,Redingenstraat
2639836084,1672435332,9.88,Unnamed road
2639836091,1100582879,22.86,Kapucijnenvoer
2639836091,7646522048,13.3,Kapucijnenvoer
2639836091,7646522031,4.34,Unnamed road
9980261312,2904248377,10.05,Unnamed road
6240023489,6240023490,9.92,Unnamed road
6240023489,5446015485,62.06,Unnamed road
6240023490,3005266594,30.82,Unnamed road
6240023490,6240023489,9.92,Unnamed road
1095283650,1095283588,4.8,Unnamed road
1095283650,1095283552,5.29,Unnamed road
1095283652,1095283760,5.29,Unnamed road
1095283652,1095283744,5.39,Unnamed road
9980261313,2904248377,13.19,Unnamed road
9980261315,9980261316,1.22,Unnamed road
9980261315,13207405651,21.4,Unnamed road
9980261316,2904307784,1.46,Unnamed road
9980261316,9980261315,1.22,Unnamed road
1085322183,1116803555,13.28,Leeuwerikenstraat
1085322183,18348173,25.54,Leeuwerikenstraat
1085322183,6764563327,10.99,Unnamed road
1085322176,18348174,6.54,Leeuwerikenstraat
1085322176,1116803555,8.02,Leeuwerikenstraat
1085322176,6764563324,4.9,Unnamed road
9980261314,2904307786,2.27,Unnamed road
9980261314,2904307785,2.88,Unnamed road
1085322185,1085322192,5.59,Unnamed road
1085322187,1085322192,12.61,Unnamed road
1095283661,1095283724,5.3,Unnamed road
1095283661,1095283729,5.29,Unnamed road
1085322192,6764563326,10.39,Unnamed road
1085322192,1085322185,5.59,Unnamed road
1085322192,1085322187,12.61,Unnamed road
1095283674,1095283576,4.69,Unnamed road
1095283674,1095283703,5.3,Unnamed road
4454593498,19501811,8.06,Rechtestraat
4454593498,9938931848,4.29,Rechtestraat
1095283682,2986009187,17.64,Unnamed road
1095283682,13107652043,15.15,Unnamed road
1095283682,2440419642,4.04,Unnamed road
2985079781,1738936548,5.47,Unnamed road
2985079781,1738936547,8.8,Unnamed road
2985079781,2985676481,1.62,Unnamed road
2985079782,2985079784,17.16,Unnamed road
2985079782,2985676481,33.15,Unnamed road
2985079783,2985676487,6.67,Unnamed road
2985079783,1738936548,11.96,Unnamed road
2985079783,2985079784,32.82,Unnamed road
2985079784,2985079783,32.82,Unnamed road
2985079784,2985079782,17.16,Unnamed road
823453933,771809962,194.08,Filosofendreef
823453933,823453917,241.14,Unnamed road
823453933,771810025,203.57,Filosofendreef
2985079788,2985079794,24.59,Unnamed road
2985079788,13427444775,4.19,Unnamed road
1095283695,2632969875,2.58,Unnamed road
1095283695,2464377560,13.49,Unnamed road
1095283695,1095283571,65.23,Unnamed road
2985079791,13427444765,34.64,Unnamed road
2985079791,13427444770,4.78,Unnamed road
2985079791,13427444769,8.91,Unnamed road
2985079791,2985676499,3.6,Unnamed road
1095283697,1095283726,5.29,Unnamed road
1095283697,1095283760,4.38,Unnamed road
1095283698,1095283552,5.75,Unnamed road
1095283698,1095283741,5.29,Unnamed road
2985079794,13427444767,10.18,Unnamed road
2985079794,2985079788,24.59,Unnamed road
2985079794,13427444778,1.3,Unnamed road
2985079796,234504158,26.75,Unnamed road
18232310,5042874445,35.9,Koning Boudewijnlaan
1095283703,1095283674,5.3,Unnamed road
1095283703,1095283724,3.04,Unnamed road
18232316,249438905,14.29,Koning Boudewijnlaan
18232316,18232317,19.08,Tervuursevest
18232317,126673884,53.67,Kapucijnenvoer
18232317,1026364246,10.59,Tervuursevest
18232318,3407128250,8.11,Koning Boudewijnlaan
2985079808,2985676517,14.44,Unnamed road
2985079808,2985679331,2.17,Unnamed road
1095283721,1095283741,3.07,Unnamed road
1095283721,1095283576,5.29,Unnamed road
1095283724,2632969873,11.56,Unnamed road
1095283724,1095283703,3.04,Unnamed road
1095283724,1095283661,5.3,Unnamed road
1095283726,1095283729,5.88,Unnamed road
1095283726,1095283697,5.29,Unnamed road
1095283729,1095283661,5.29,Unnamed road
1095283729,1095283726,5.88,Unnamed road
1095283729,2632969860,5.71,Unnamed road
1095283741,1095283698,5.29,Unnamed road
1095283741,1095283721,3.07,Unnamed road
1095283744,1095283652,5.39,Unnamed road
1095283744,1095283632,5.29,Unnamed road
101135392,1195681902,36.7,Tervuursestraat
101135392,2606704673,44.02,Tervuursestraat
11850724387,5383600651,15.73,Unnamed road
11850724387,5383600653,13.92,Unnamed road
11850724388,11850724389,19.04,Unnamed road
11850724388,5383600652,16.14,Unnamed road
11850724389,5383600650,23.22,Unnamed road
11850724389,11850724388,19.04,Unnamed road
11850724390,5383600649,19.37,Unnamed road
11850724390,5383600650,19.49,Unnamed road
11850724391,5383616976,47.72,Unnamed road
11850724391,1125561460,13.33,Unnamed road
1281143844,5827800016,3.54,Unnamed road
1281143844,5827800014,11.42,Unnamed road
1281143844,9549155978,13.33,Unnamed road
1281143844,9549155976,6.34,Unnamed road
1329771561,778890428,113.49,Unnamed road
1329771561,833263266,51.36,Unnamed road
1329771561,1282433584,116.55,Unnamed road
6099776554,6099776553,12.6,Unnamed road
6099776554,6099776555,5.14,Unnamed road
6099776555,6099776554,5.14,Unnamed road
6099776555,6098830299,67.66,Unnamed road
6099776553,6099776552,11.6,Unnamed road
6099776553,6099776554,12.6,Unnamed road
6099776552,6099776551,26.78,Unnamed road
6099776552,6099776553,11.6,Unnamed road
6099776551,6099776549,13.77,Unnamed road
6099776551,6099776550,69.79,Unnamed road
6099776551,6099776552,26.78,Unnamed road
6099776550,6099776551,69.79,Unnamed road
1095283760,1095283697,4.38,Unnamed road
1095283760,1095283652,5.29,Unnamed road
100381746,1199488142,17.28,Groenstraat
100381746,5429250992,20.52,Groenstraat
11850724408,1067528047,13.63,Leo Dartelaan
11850724409,11850724408,3.81,Leo Dartelaan
1121825851,1121825877,4.27,Unnamed road
1121825851,7489151218,3.95,Unnamed road
9703208017,9703208018,1.4,Dekenstraat
9703208018,13090627378,24.99,Dekenstraat
1121825877,5435850741,23.14,Unnamed road
1121825877,1121825851,4.27,Unnamed road
9703208022,5445292104,1.38,Unnamed road
9703208022,5445292103,5.45,Unnamed road
9703208021,1638912168,5.52,Unnamed road
9703208021,1638912156,1.06,Unnamed road
9703208025,5445292097,30.08,Frederik Lintsstraat
9703208027,16483855,2.76,Frederik Lintsstraat
853685340,853685344,6.78,Unnamed road
853685340,17057520,48.83,Unnamed road
853685344,853685340,6.78,Unnamed road
9703208033,1097356855,2.82,Frederik Lintsstraat
9703208034,16483856,2.17,Unnamed road
9703208034,5610334098,2.64,Unnamed road
9703208051,9703208025,9.73,Frederik Lintsstraat
1125561460,11850724391,13.33,Unnamed road
1125561460,5383600649,110.31,Unnamed road
1125561461,116117054,5.08,Unnamed road
1125561461,21091247,35.09,Unnamed road
9703208052,7992621300,6.13,Frederik Lintsstraat
9703208052,9703208128,1.22,Frederik Lintsstraat
9703208056,5445292102,1.67,Unnamed road
9703208056,5445292104,1.8,Unnamed road
9703208057,5445292100,1.56,Unnamed road
9703208057,5445292101,1.6,Unnamed road
9703208058,962995673,1.41,Unnamed road
9703208058,613130221,1.74,Unnamed road
9703208060,9703208127,3.41,Andreas Vesaliusstraat
11064259722,11253415046,1.69,Unnamed road
11064259722,5429250899,5.02,Unnamed road
9630856341,5351231264,0.56,Unnamed road
9630856341,5351231265,6.41,Unnamed road
9703208087,5617966460,0.69,Unnamed road
9703208087,5543948016,4.12,Unnamed road
9703208088,5578101407,0.52,Unnamed road
9703208088,5567117345,4.08,Unnamed road
9630856345,1026364585,2.29,Unnamed road
9630856345,2633771107,10.84,Unnamed road
9703208090,5450914273,61.86,Andreas Vesaliusstraat
9703208090,5443362298,8.7,Unnamed road
9703208091,9938740374,14.02,Andreas Vesaliusstraat
9703208091,5443362295,7.82,Unnamed road
9703208089,5450914272,12.36,Unnamed road
9703208089,5450914273,4.0,Unnamed road
9703208093,613130562,5.96,Andreas Vesaliusstraat
13152761014,6533654625,40.87,Unnamed road
13152761014,13152759547,4.16,Unnamed road
13152761015,13152761016,0.68,Unnamed road
13152761015,6533654625,67.53,Unnamed road
13152761016,13152761017,1.12,Unnamed road
13152761016,13152761015,0.68,Unnamed road
13152761017,13152761016,1.12,Unnamed road
13152761017,12961009514,3.08,Unnamed road
13152761018,13152761019,34.66,Unnamed road
13152761018,6528072996,3.76,Unnamed road
13152761019,13152761020,1.69,Unnamed road
13152761019,13152761018,34.66,Unnamed road
13152761020,303977878,7.33,Unnamed road
13152761020,13152761021,32.26,Unnamed road
13152761020,13152761019,1.69,Unnamed road
13152761020,303977838,3.1,Unnamed road
13152761021,5934555533,11.42,Unnamed road
13152761021,303977836,3.44,Unnamed road
13152761021,13152761022,34.49,Unnamed road
13152761021,13152761020,32.26,Unnamed road
13152761022,13152761023,7.54,Unnamed road
13152761022,13152761021,34.49,Unnamed road
13152761023,13152761022,7.54,Unnamed road
13152761023,12961009514,3.44,Unnamed road
9703208128,9703208052,1.22,Frederik Lintsstraat
9703208128,1076057753,4.66,Frederik Lintsstraat
9703208127,9703208091,12.69,Andreas Vesaliusstraat
9703208127,5443362309,7.02,Unnamed road
9703208130,1076057753,14.22,Andreas Vesaliusstraat
12913164022,12913164023,4.68,Unnamed road
12913164022,8440177816,5.8,Unnamed road
12913164024,12907556927,10.29,Unnamed road
12913164024,12907556926,4.79,Unnamed road
12913164025,12907556926,9.64,Unnamed road
12913164025,11236467297,14.4,Unnamed road
13207287001,6098895190,21.12,Unnamed road
13207287001,9996971968,3.59,Unnamed road
13207287001,13207287028,17.47,Unnamed road
13207287002,13207287003,48.72,Unnamed road
13207287002,13207287028,13.75,Unnamed road
13207287003,13207287029,39.94,Unnamed road
13207287003,13207287002,48.72,Unnamed road
13207287004,13207287030,32.45,Unnamed road
13207287004,13207287029,32.32,Unnamed road
13207287005,13207405568,37.72,Unnamed road
13207287005,13207287030,6.05,Unnamed road
13207287006,13207287007,20.75,Unnamed road
13207287006,13207405568,15.47,Unnamed road
4315002079,11843432311,29.33,Unnamed road
13207287007,13207287008,20.97,Unnamed road
13207287007,13207287006,20.75,Unnamed road
13207287008,13207287009,16.73,Unnamed road
13207287008,13207287007,20.97,Unnamed road
13207287009,13207287010,40.54,Unnamed road
13207287009,13207287008,16.73,Unnamed road
13207287010,13207287011,3.57,Unnamed road
13207287010,13207287009,40.54,Unnamed road
13207287011,13207287012,2.63,Unnamed road
13207287011,13207287010,3.57,Unnamed road
13207287012,13207287013,2.06,Unnamed road
13207287012,13207287011,2.63,Unnamed road
13207287014,13207287015,34.46,Unnamed road
13207287014,13207287013,2.69,Unnamed road
13207287015,13207287016,38.93,Unnamed road
13207287015,13207287014,34.46,Unnamed road
13207287016,13207287017,41.2,Unnamed road
13207287016,13207287015,38.93,Unnamed road
13207287017,13207287018,28.72,Unnamed road
13207287017,13207287016,41.2,Unnamed road
13207287018,13207287019,49.36,Unnamed road
13207287018,13207287017,28.72,Unnamed road
13207287019,13207287020,22.36,Unnamed road
13207287019,13207287018,49.36,Unnamed road
13207287020,13207287021,16.07,Unnamed road
13207287020,13207287019,22.36,Unnamed road
13207287021,13207287022,13.0,Unnamed road
13207287021,13207287020,16.07,Unnamed road
13207287022,2904327136,35.35,Unnamed road
13207287022,2904327135,4.92,Unnamed road
13207287022,13207287023,12.5,Unnamed road
13207287022,13207287021,13.0,Unnamed road
13207287023,13207287024,35.35,Unnamed road
13207287023,13207287022,12.5,Unnamed road
13207287024,13207287025,50.19,Unnamed road
13207287024,13207287023,35.35,Unnamed road
13207287025,13207287026,44.38,Unnamed road
13207287025,13207287024,50.19,Unnamed road
13207287026,13207287027,7.71,Unnamed road
13207287026,13207287025,44.38,Unnamed road
13207287027,1199488077,6.5,Unnamed road
13207287027,13207287026,7.71,Unnamed road
2659333364,13096950236,49.35,Naamsevest
13207287029,845332198,5.74,Unnamed road
13207287029,6099458639,1.21,Unnamed road
13207287029,13207287004,32.32,Unnamed road
13207287029,13207287003,39.94,Unnamed road
13207287028,6099337412,5.18,Unnamed road
13207287028,6099337411,11.03,Unnamed road
13207287028,13207287002,13.75,Unnamed road
13207287028,13207287001,17.47,Unnamed road
13207287031,9996938313,20.02,Unnamed road
13207287031,13207287032,5.76,Unnamed road
13207287032,13207287033,62.83,Unnamed road
13207287032,13207287031,5.76,Unnamed road
13207287030,12754686124,5.04,Unnamed road
13207287030,12754686111,1.43,Unnamed road
13207287030,13207287005,6.05,Unnamed road
13207287030,13207287004,32.45,Unnamed road
13207287033,13207287034,34.07,Unnamed road
13207287033,13207287032,62.83,Unnamed road
13207287034,13207287035,27.44,Unnamed road
13207287034,13207287033,34.07,Unnamed road
13207287035,13207287036,2.55,Unnamed road
13207287035,13207287034,27.44,Unnamed road
13207287036,13207287037,73.03,Unnamed road
13207287036,13207287035,2.55,Unnamed road
13207287037,13207287038,69.1,Unnamed road
13207287037,13207287036,73.03,Unnamed road
13207287038,13207287039,63.62,Unnamed road
13207287038,13207287037,69.1,Unnamed road
13207287039,13207287040,33.8,Unnamed road
13207287039,13207287038,63.62,Unnamed road
1085322495,6856391030,28.67,Hertogstraat
1085322495,6856396400,12.73,Hertogstraat
13207287040,13207287041,20.85,Unnamed road
13207287040,13207287039,33.8,Unnamed road
13207287041,13207287042,2.43,Unnamed road
13207287041,13207287040,20.85,Unnamed road
13207287042,13207287043,4.03,Unnamed road
13207287042,13207287041,2.43,Unnamed road
1085322493,1085322496,12.15,Unnamed road
1085322493,6856396419,36.77,Hertogstraat
1085322493,149031674,42.73,Hertogstraat
13207287043,13207287044,3.87,Unnamed road
13207287043,13207287042,4.03,Unnamed road
1085322496,1085322493,12.15,Unnamed road
1085322496,6856631630,11.06,Unnamed road
1085322496,6856631631,6.98,Unnamed road
13207287044,13207287045,0.54,Unnamed road
13207287044,13207287043,3.87,Unnamed road
13207287045,13207287044,0.54,Unnamed road
785888534,11755803692,56.19,Unnamed road
785888534,1122223411,43.51,Unnamed road
785888534,17057519,39.56,Unnamed road
785888542,1122223477,3.38,Unnamed road
785888542,1040758473,7.02,Unnamed road
6848923387,6848923520,7.75,Unnamed road
6848923387,6848923630,1.27,Unnamed road
13207287087,13207287088,2.13,Unnamed road
13207287088,13207287089,1.77,Unnamed road
13207287088,13207287087,2.13,Unnamed road
13207287089,13207287090,2.6,Unnamed road
13207287089,13207287088,1.77,Unnamed road
13207287090,13207287091,28.89,Unnamed road
13207287090,13207287089,2.6,Unnamed road
13207287091,13207287092,15.82,Unnamed road
13207287091,13207287090,28.89,Unnamed road
13207287092,13207287093,17.31,Unnamed road
13207287092,13207287091,15.82,Unnamed road
13207287093,13207287150,1.6,Unnamed road
13207287093,13207287092,17.31,Unnamed road
13207287094,13207287148,5.22,Unnamed road
13207287094,13207287149,35.87,Unnamed road
3932009783,5493565146,33.25,Unnamed road
3932009783,5495657734,18.57,Unnamed road
13207287095,13207287096,24.76,Unnamed road
13207287095,13207287148,39.36,Unnamed road
13207287096,13207287097,2.68,Unnamed road
13207287096,13207287095,24.76,Unnamed road
13207287097,13207287098,2.62,Unnamed road
13207287097,13207287096,2.68,Unnamed road
13207287098,13207287097,2.62,Unnamed road
9939170661,60660979,90.86,Ter Spicht
9939170661,2632545680,32.34,Ter Spicht
13207287148,2897881437,4.4,Unnamed road
13207287148,2897881436,38.84,Unnamed road
13207287148,13207287095,39.36,Unnamed road
13207287148,13207287094,5.22,Unnamed road
13207287149,2897881435,4.38,Unnamed road
13207287149,2897881434,39.25,Unnamed road
13207287149,13207287094,35.87,Unnamed road
13207287149,13207287150,4.55,Unnamed road
13021984110,13158318960,20.47,Oud-Heverleestraat
13021984110,17056050,32.88,Oud-Heverleestraat
13207287150,1088225780,4.5,Unnamed road
13207287150,1088225800,44.12,Unnamed road
13207287150,13207287149,4.55,Unnamed road
13207287150,13207287093,1.6,Unnamed road
6530058609,6530058610,6.13,Ramenstraatje
6530058609,6530058611,4.61,Ramenstraatje
13185824133,1096512190,2.57,Unnamed road
13185824133,13152665527,50.68,Unnamed road
6530058610,1523044441,15.15,Ramenstraatje
6530058610,6530058609,6.13,Ramenstraatje
6530058612,6530044865,1.18,Pieter Van Dalepad
6530058614,1161766858,13.24,Pieter Van Dalepad
6530058614,6530058587,9.15,Pieter Van Dalepad
7839331739,7839331740,9.12,Unnamed road
7839331740,7839331755,10.93,Unnamed road
7839331740,7839331739,9.12,Unnamed road
7839331741,7839331746,8.23,Zegelaan
7839331741,7839331757,12.82,Zegelaan
7839331741,7839331755,3.59,Unnamed road
6530058615,1161766858,15.55,Pieter Van Dalepad
6530058615,1161766849,3.63,Pieter Van Dalepad
7839331744,7839331745,8.24,Unnamed road
7839331745,7839331746,17.07,Unnamed road
7839331745,7839331744,8.24,Unnamed road
7839331746,1399617526,1.99,Zegelaan
7839331746,7839331741,8.23,Zegelaan
7839331746,7839331745,17.07,Unnamed road
7839331754,7839331755,6.71,Unnamed road
7839331755,7839331741,3.59,Unnamed road
7839331755,7839331740,10.93,Unnamed road
7839331755,7839331754,6.71,Unnamed road
7839331756,7839331757,9.29,Unnamed road
7839331757,7839331741,12.82,Zegelaan
7839331757,7839128898,3.02,Zegelaan
7839331757,7839331756,9.29,Unnamed road
7839331763,7839331764,18.0,Unnamed road
7839331764,7839331766,2.65,Zegelaan
7839331764,7874997892,0.36,Zegelaan
7839331764,7839331763,18.0,Unnamed road
7839331765,7839331766,19.07,Unnamed road
7839331766,7874997917,13.19,Zegelaan
7839331766,7839331764,2.65,Zegelaan
7839331766,7839331765,19.07,Unnamed road
5041173943,2633552178,5.27,Unnamed road
5041173943,2705226243,19.91,Unnamed road
5041173944,5041173945,16.99,Celestijnenlaan
5041173945,3407128257,13.32,Celestijnenlaan
5041173946,2633552186,23.45,Celestijnenlaan
5041173947,13157055976,58.85,Unnamed road
5041173947,3390599506,10.0,Unnamed road
5041173948,3390599509,19.88,Unnamed road
5041173948,5073965380,37.14,Unnamed road
5041173950,5041173951,33.98,Celestijnenlaan
7839331775,7839331776,8.48,Unnamed road
7839331776,7980579680,2.48,Zegelaan
7839331776,7874997917,2.73,Zegelaan
7839331776,7839331775,8.48,Unnamed road
7839331777,1399617652,15.47,Unnamed road
4567020994,18233453,3.64,Kapucijnenvoer
4567020995,4567021008,3.32,Kapucijnenvoer
5041173956,5041173955,17.04,Celestijnenlaan
4567020997,6535339532,20.38,Unnamed road
4567020998,1101589622,4.44,Remi Vandervaerenlaan
4567020998,4567020999,29.65,Remi Vandervaerenlaan
4567020999,4567020998,29.65,Remi Vandervaerenlaan
4567020999,7643211265,6.23,Remi Vandervaerenlaan
5041173960,3264434767,13.63,Steengroevenlaan
5041173960,3407128255,8.53,Unnamed road
5041173960,5041173958,10.89,Celestijnenlaan
5041173960,13157055972,9.67,Unnamed road
4567021001,5022472675,4.08,Redingenstraat
4567021001,18233453,4.27,Redingenstraat
5041173958,5041173956,16.42,Celestijnenlaan
4567021003,3318306314,4.63,Kapucijnenvoer
4567021004,4567021010,12.74,Kapucijnenvoer
9996973517,9996938316,94.3,Unnamed road
9996973518,3728801331,7.43,Unnamed road
9996973518,9996938290,141.77,Unnamed road
9996973519,2904327332,95.22,Koning Leopold III-laan
9996973519,3728801122,81.53,Koning Leopold III-laan
4567021008,3703160524,20.39,Unnamed road
4567021008,3703160522,13.48,Unnamed road
4567021008,4567021009,6.81,Kapucijnenvoer
4567021009,2658942211,24.83,Kapucijnenvoer
4567021009,1195682962,17.37,Tervuursevest
4567021010,4567020995,2.31,Kapucijnenvoer
7604483539,2986012946,6.68,Unnamed road
7604483539,7604483538,9.03,Unnamed road
7604483538,7604483537,1.38,Unnamed road
7604483538,7604483539,9.03,Unnamed road
7604483537,831375522,2.9,Unnamed road
7604483537,7604483538,1.38,Unnamed road
4567021019,2633771105,4.03,Veilingweg
4567021020,2032004906,1.86,Veilingweg
4567021021,2032004907,4.42,Veilingweg
4567021022,4567021019,4.1,Veilingweg
4567021023,4567021022,3.66,Veilingweg
4567021024,126679456,3.88,Veilingweg
4567021025,1026364642,0.13,Tervuursevest
4567021027,2634195282,2.81,Tervuursevest
4567021031,11143838843,4.06,Redingenstraat
4567021037,4567021038,3.02,Kapucijnenvoer
4567021037,7647398023,3.19,Kapucijnenvoer
4567021038,7647398024,1.92,Kapucijnenvoer
4567021038,4567021037,3.02,Kapucijnenvoer
4567021041,1100580917,36.87,Kapucijnenvoer
4567021041,7646521995,7.85,Unnamed road
4567021046,3705540990,40.6,Kapucijnenvoer
4567021046,16737675,10.83,Kapucijnenvoer
4567021047,7643211249,4.35,Remi Vandervaerenlaan
4567021047,7643211247,7.1,Remi Vandervaerenlaan
4567021048,2639836073,13.61,Remi Vandervaerenlaan
4567021048,7643259679,4.69,Remi Vandervaerenlaan
1121859067,7471459476,8.57,Unnamed road
1121859067,1121859085,22.08,Unnamed road
2632955391,1480142965,17.28,Unnamed road
2632955393,1480143086,16.67,Unnamed road
235419141,5383600649,55.79,Unnamed road
235419141,2511370958,9.2,Unnamed road
235419142,4313903915,42.65,Unnamed road
235419142,2511370958,18.69,Unnamed road
235419142,1067528055,54.01,Unnamed road
2632955404,2632955406,17.38,Unnamed road
2632955404,3471038332,24.11,Unnamed road
2632955404,3471038369,4.23,Unnamed road
1121859085,7466527356,22.7,Unnamed road
1121859085,1121859067,22.08,Unnamed road
2632955406,3264456729,18.77,Unnamed road
2632955406,2632955404,17.38,Unnamed road
2632955406,3471038380,4.67,Unnamed road
7116305937,5429250954,3.39,Naamsesteenweg
7116305937,5429250955,3.57,Naamsesteenweg
7116305937,7116305938,10.44,Rozenberg
7116305938,7116305940,14.88,Rozenberg
7116305938,7116305937,10.44,Rozenberg
7116305939,5429250992,29.42,Groenstraat
7116305939,100119166,1.58,Groenstraat
7116305939,5480374396,2.63,Rozenberg
2632955412,3468219973,17.72,Unnamed road
6841284117,19499520,5.54,Sint-Quintensberg
6841284117,19499521,6.29,Sint-Quintensberg
7116305940,5480374396,1.3,Rozenberg
7116305940,7116305938,14.88,Rozenberg
2632955415,9772805136,10.96,Unnamed road
2632955415,3471038350,16.56,Unnamed road
2632955415,3471038329,9.53,Unnamed road
2632955416,9772805135,33.5,Unnamed road
2632955416,3471038306,9.24,Unnamed road
2632955416,3471038298,4.86,Unnamed road
2632955417,3471038350,3.47,Unnamed road
2632955417,19791966,2.21,Unnamed road
2632955421,3468219971,18.21,Unnamed road
2632955421,19791966,27.45,Unnamed road
2632955421,2632955422,6.07,Unnamed road
2632955422,2632955421,6.07,Unnamed road
5605570082,641133344,10.26,Kasteelpark Arenberg
5605570082,641133337,11.45,Kasteelpark Arenberg
5605570083,1296597535,12.74,Kasteelpark Arenberg
5605570083,20958145,16.72,Kasteelpark Arenberg
5605570084,5605570085,4.56,Kasteelpark Arenberg
5605570084,1296597535,5.9,Kasteelpark Arenberg
5605570085,5605570084,4.56,Kasteelpark Arenberg
5605570085,3814528608,2.39,Kasteelpark Arenberg
5605570085,853572087,39.42,Kasteelpark Arenberg
5605570086,5605570091,3.3,Kasteelpark Arenberg
5605570086,16652171,2.6,Kasteelpark Arenberg
5605570087,5605570086,3.29,Kasteelpark Arenberg
5605570088,5605570087,3.54,Kasteelpark Arenberg
5605570089,5605570088,8.32,Kasteelpark Arenberg
5605570090,5440710953,3.69,Kasteelpark Arenberg
5605570091,16652175,8.63,Kasteelpark Arenberg
5605570092,915315234,9.31,Unnamed road
5605570092,1115509880,31.64,Kasteelpark Arenberg
5605570092,16652171,13.65,Kasteelpark Arenberg
2632955444,8376865927,16.47,Unnamed road
2632955444,8376865922,30.68,Unnamed road
2632955444,2632955445,12.58,Unnamed road
2632955445,2632955444,12.58,Unnamed road
2632955450,2126875197,11.67,Unnamed road
2632955450,3814528612,8.45,Unnamed road
2632955451,148607823,16.89,Unnamed road
2632955451,2632955452,14.02,Unnamed road
2632955452,2632955451,14.02,Unnamed road
2632955452,2632955543,10.84,Unnamed road
2632955453,3814528612,5.56,Unnamed road
2632955453,2126875209,14.24,Unnamed road
2632955458,3264434793,8.42,Unnamed road
1101542979,1101543024,32.62,Unnamed road
1101542984,1101542990,30.16,Unnamed road
1101542985,1101542979,11.86,Unnamed road
1101542985,1101542990,11.01,Unnamed road
1101542987,1101542985,31.31,Unnamed road
1101542990,1101542984,30.16,Unnamed road
1101542990,1101542985,11.01,Unnamed road
1101542990,3201523861,8.03,Unnamed road
1101543001,9945036700,5.87,Unnamed road
1101543001,5964268866,4.39,Unnamed road
2632955488,8440177815,6.03,Unnamed road
2632955488,19791963,8.25,Unnamed road
2632955488,2632955489,29.74,Unnamed road
2632955489,2632955488,29.74,Unnamed road
2632955489,2632955492,20.42,Unnamed road
2632955489,2632955498,19.26,Unnamed road
2632955489,2632955494,10.2,Unnamed road
2632955490,2632955498,13.39,Unnamed road
2632955491,8440238017,4.75,Unnamed road
2632955491,19791975,21.47,Unnamed road
2632955491,2632955494,7.68,Unnamed road
2632955492,2632955489,20.42,Unnamed road
2632955494,2632955491,7.68,Unnamed road
2632955494,2632955489,10.2,Unnamed road
2632955498,2632955490,13.39,Unnamed road
2632955498,2632955489,19.26,Unnamed road
2632955498,2632955499,33.3,Unnamed road
2632955499,19791963,9.42,Unnamed road
2632955499,2126875212,32.6,Unnamed road
2632955499,2632955498,33.3,Unnamed road
1101543024,1101542987,11.83,Unnamed road
831370868,831373469,11.51,Unnamed road
831370868,4488679500,39.3,Unnamed road
831370870,831373469,19.39,Unnamed road
2632955514,2126875212,27.07,Unnamed road
2632955514,19791962,9.51,Unnamed road
2632955514,3463516859,31.87,Unnamed road
11846432382,7566118523,13.92,Vinkenlaan
11846432382,11846410364,5.12,Broekstraat
11846432382,11846432383,2.26,Broekstraat
11846432383,3039744906,4.77,Unnamed road
11846432383,11846432382,2.26,Broekstraat
11846432383,11867099491,6.75,Broekstraat
