source,target,dist,street_name
13505389837,16483863,6.21,Unnamed road
5489184021,11839127053,17.3,Unnamed road
5489184021,5460144332,10.07,Unnamed road
11850345750,11850345749,1.84,Broekstraat
11850345750,11850345751,13.05,Broekstraat
11850345750,7588443344,4.93,Unnamed road
11850345751,11850345750,13.05,Broekstraat
11850345751,11850345752,22.65,Broekstraat
11850345751,13246469095,5.49,Unnamed road
11850345752,1399617285,5.02,Volhardingslaan
11850345752,11850345751,22.65,Broekstraat
11850345752,11850370714,30.16,Broekstraat
11850345749,11850345750,1.84,Broekstraat
16424227,13179752469,10.8,Naamsestraat
8642651432,658451919,1.67,Unnamed road
8642651432,658451917,5.1,Unnamed road
8642651432,8642651433,27.25,Unnamed road
8642651433,1088372900,46.81,Unnamed road
8642651433,8642651432,27.25,Unnamed road
9815321896,5440601069,160.36,Kardinaal Mercierlaan
9815321896,13109123120,4.75,Unnamed road
9815321896,13109123119,6.61,Unnamed road
2634474827,853613324,9.51,Constantin Meunierstraat
2634474827,1096512190,4.75,Unnamed road
2634474827,5825880201,6.27,Unnamed road
9868197236,9868197237,3.69,Unnamed road
9868197237,9868197238,3.88,Unnamed road
9868197237,9868197236,3.69,Unnamed road
9868197238,9868197239,12.66,Unnamed road
9868197238,9868197237,3.88,Unnamed road
9868197239,9868197240,2.95,Unnamed road
9868197239,9868197238,12.66,Unnamed road
9868197240,9868197241,3.33,Unnamed road
9868197240,9868197239,2.95,Unnamed road
9868197241,9868197242,2.12,Unnamed road
9868197241,9868197240,3.33,Unnamed road
9868197242,2697420036,27.47,Unnamed road
9868197242,1117517014,4.72,Unnamed road
9868197242,9868197243,4.99,Unnamed road
9868197242,9868197241,2.12,Unnamed road
11862904187,13464617042,2.02,Unnamed road
11862904187,5435850741,40.75,Unnamed road
9868197243,5460144088,27.61,Kardinaal Mercierlaan
9868197243,9868197242,4.99,Unnamed road
11862904189,11862904190,2.46,Unnamed road
11862904189,5460144116,6.51,Unnamed road
11862904189,11863011397,8.18,Unnamed road
11862904189,8710221913,5.12,Unnamed road
11862904190,5435644349,1.61,Unnamed road
11862904190,11862904189,2.46,Unnamed road
615402877,3066490987,25.04,Erasme Ruelensvest
615402877,13464617043,4.17,Unnamed road
615402877,13464617041,3.47,Unnamed road
615402878,13135966205,1.66,Erasme Ruelensvest
615402878,3066490994,7.94,Erasme Ruelensvest
615402881,3077487777,28.47,Erasme Ruelensvest
615402880,249439343,26.7,Unnamed road
615402880,10617138366,9.6,Unnamed road
7624623490,2632545861,44.45,Unnamed road
7624623490,853603429,8.84,Unnamed road
7624623490,7624623497,15.75,Unnamed road
7624623489,11902112549,34.6,Unnamed road
7624623489,853603429,5.43,Unnamed road
13185824133,1096512190,2.57,Unnamed road
13185824133,13152665527,50.68,Unnamed road
7624623491,7624623492,7.19,Unnamed road
7624623491,7624623495,8.0,Unnamed road
7624623495,7624623491,8.0,Unnamed road
7624623495,7624623497,17.5,Unnamed road
7624623495,7624623496,77.84,Unnamed road
9868197255,9868197256,10.13,Unnamed road
9868197255,2697420022,7.11,Unnamed road
7624623497,7624623495,17.5,Unnamed road
7624623497,7624623490,15.75,Unnamed road
7624623497,7624623498,77.68,Unnamed road
7624623498,8719390520,12.73,Unnamed road
7624623498,7624623496,15.29,Unnamed road
7624623498,7624623497,77.68,Unnamed road
7624623496,7624623498,15.29,Unnamed road
7624623496,8719390519,15.05,Unnamed road
7624623496,7624623495,77.84,Unnamed road
9868197260,9868197244,4.57,Unnamed road
9868197260,9868197259,18.71,Unnamed road
9868197256,9868197257,5.39,Unnamed road
9868197256,9868197255,10.13,Unnamed road
9868197259,9868197260,18.71,Unnamed road
9868197259,9868197258,21.73,Unnamed road
9868197259,9868197261,5.53,Unnamed road
9868197257,9868197258,4.5,Unnamed road
9868197257,9868197256,5.39,Unnamed road
9868197258,9868197259,21.73,Unnamed road
9868197258,9868197257,4.5,Unnamed road
9868197261,9868197259,5.53,Unnamed road
2925823379,2632545730,14.41,Stanislas De Rijcklaan
2925823379,922275362,10.06,Stanislas De Rijcklaan
2925823379,7876710779,22.35,Unnamed road
1111082389,6139193906,13.24,Naamsestraat
1111082389,8455157264,31.08,Naamsestraat
9989236121,2632545881,34.7,Unnamed road
9989236121,1088412341,24.39,Unnamed road
3721289125,3721289129,6.04,Schapenstraat
3721289125,16737703,12.48,Tervuursevest
3721289126,3721289129,8.84,Unnamed road
3721289126,5435850779,6.34,Unnamed road
16737703,6781106169,68.07,Tervuursevest
3721289129,988730612,7.07,Unnamed road
3721289129,3721289126,8.84,Unnamed road
3721289129,3721289132,4.09,Schapenstraat
3721289132,3721289137,3.78,Schapenstraat
3721289132,3721289133,3.41,Unnamed road
3721289132,12486488102,4.41,Unnamed road
3721289133,988730612,4.21,Schapenstraat
3721289133,12486488103,3.8,Unnamed road
3721289133,3721289132,3.41,Unnamed road
3721289134,1108249722,1.62,Schapenstraat
11850401199,16571293,6.48,Broekstraat
11850401199,1077420573,6.54,Broekstraat
3721289136,3721289133,1.94,Schapenstraat
3721289137,3721289141,4.57,Schapenstraat
3721289137,3721289136,2.03,Schapenstraat
3721289141,3721289137,4.57,Schapenstraat
3721289141,6139193901,7.99,Schapenstraat
1121820087,1121820101,20.31,Unnamed road
2632545724,3077470253,4.62,Stanislas De Rijcklaan
2632545724,922275348,27.28,Stanislas De Rijcklaan
2632545724,3080941072,20.65,Unnamed road
2632545728,922275348,3.31,Stanislas De Rijcklaan
2632545728,2632545730,14.12,Stanislas De Rijcklaan
2632545728,1131555203,25.22,Unnamed road
2632545730,2632545728,14.12,Stanislas De Rijcklaan
2632545730,2925823379,14.41,Stanislas De Rijcklaan
2632545730,1121808592,18.63,Unnamed road
5435694531,11839127054,8.32,Unnamed road
5435694531,5437074360,18.0,Unnamed road
5435694531,1199487914,3.32,Unnamed road
2632545733,203227883,13.11,Stanislas De Rijcklaan
2632545733,7842993876,7.52,Stanislas De Rijcklaan
1121820101,1088372899,21.93,Unnamed road
1121820101,1088372896,6.71,Unnamed road
1121820101,1121820087,20.31,Unnamed road
658451917,8642651432,5.1,Unnamed road
658451919,8506627282,21.34,Unnamed road
658451919,8642651432,1.67,Unnamed road
10583690705,1088412336,93.43,Unnamed road
615402875,16642555,6.5,Erasme Ruelensvest
2925215199,2925215200,20.34,Unnamed road
2925215199,7875005594,11.99,Stanislas De Rijcklaan
2925215199,1077420654,9.49,Stanislas De Rijcklaan
2925215200,3080102572,3.25,Unnamed road
2925215200,2925215199,20.34,Unnamed road
13175080422,988730607,4.21,Unnamed road
13175080422,988730618,5.81,Unnamed road
11874305513,16483863,6.99,Unnamed road
11874305513,21091239,7.69,Unnamed road
7857671857,7896477303,9.19,Unnamed road
6781106169,6781115285,64.99,Tervuursevest
6781106169,6781106170,7.75,Unnamed road
7857671858,7896477304,9.15,Unnamed road
13134704113,11862798375,2.14,Unnamed road
13134704113,10617138367,2.15,Unnamed road
10807799731,10807799732,16.9,Unnamed road
10807799731,10807799733,9.4,Unnamed road
1132625407,615421594,12.86,Unnamed road
1132625407,1132625528,33.72,Unnamed road
11839127040,5460144330,3.58,Naamsesteenweg
235419141,5383600649,55.79,Unnamed road
235419141,2511370958,9.2,Unnamed road
235419142,4313903915,42.65,Unnamed road
235419142,2511370958,18.69,Unnamed road
235419142,1067528055,54.01,Unnamed road
10807799733,21091241,105.47,Unnamed road
10807799733,5435850763,11.43,Unnamed road
10807799733,10807799731,9.4,Unnamed road
6781106170,6781115284,70.25,Unnamed road
6781106170,10617141747,8.47,Unnamed road
6781106170,6781106173,3.13,Unnamed road
6781106170,6781106169,7.75,Unnamed road
1132625418,3060530261,8.07,Erasme Ruelenspark
1132625418,12974725586,4.95,Erasme Ruelenspark
1132625418,1132625469,5.77,Unnamed road
11839127053,5489184021,17.3,Unnamed road
11839127053,11839127054,8.31,Unnamed road
11839127054,11839127053,8.31,Unnamed road
11839127054,5435694531,8.32,Unnamed road
8455157264,1111082389,31.08,Naamsestraat
8455157264,7809966435,5.9,Naamsestraat
3080941072,2632545724,20.65,Unnamed road
3080941072,658452543,3.68,Unnamed road
3080941072,1121810344,16.24,Unnamed road
1132625428,3056518841,20.97,Unnamed road
1132625428,1132625430,9.88,Erasme Ruelenspark
1132625428,615421598,31.83,Erasme Ruelenspark
1132625429,1098529543,10.96,Erasme Ruelenspark
1132625429,1132625471,14.41,Erasme Ruelenspark
1132625430,3056518840,14.31,Unnamed road
1132625430,1352416322,15.64,Erasme Ruelenspark
1132625430,1132625428,9.88,Erasme Ruelenspark
922275348,2632545724,27.28,Stanislas De Rijcklaan
922275348,2632545728,3.31,Stanislas De Rijcklaan
922275348,1131555174,32.78,Unnamed road
16483863,13505389837,6.21,Unnamed road
16483863,11874305513,6.99,Unnamed road
16483863,853613324,11.35,Naamsevest
1132625433,1132625503,8.1,Erasme Ruelenspark
1132625433,1132625472,11.76,Erasme Ruelenspark
1132625433,3056518833,19.36,Unnamed road
5760321052,249604789,246.3,Unnamed road
5760321052,5460144087,6.58,Unnamed road
5760321052,9868331847,83.12,Unnamed road
5760321054,249604792,4.25,Unnamed road
5760321054,13158621024,0.28,Unnamed road
922275362,2925823379,10.06,Stanislas De Rijcklaan
922275362,7876710774,1.04,Stanislas De Rijcklaan
922275362,8506627282,9.03,Unnamed road
1132625443,1132625495,3.81,Unnamed road
1132625443,1132625492,4.02,Unnamed road
1132625444,1132625505,14.74,Unnamed road
1132625444,1352416330,4.55,Unnamed road
5605570082,641133344,10.26,Kasteelpark Arenberg
5605570082,641133337,11.45,Kasteelpark Arenberg
3163307558,3163307559,17.32,Unnamed road
3163307559,2632545914,6.22,Unnamed road
1132625454,1132625472,8.14,Erasme Ruelenspark
1132625454,1352416317,5.04,Erasme Ruelenspark
1132625454,3056518836,15.38,Unnamed road
1140440631,1088372899,12.63,Unnamed road
11850354232,11850354233,3.69,Paul van Ostaijenlaan
11850354233,11850354234,9.9,Paul van Ostaijenlaan
11850354233,11850354232,3.69,Paul van Ostaijenlaan
11850354233,7843017580,7.34,Unnamed road
11850354234,11850354235,16.72,Paul van Ostaijenlaan
11850354234,11850354233,9.9,Paul van Ostaijenlaan
11850354234,7845634282,8.71,Unnamed road
11850354235,11850354236,4.98,Paul van Ostaijenlaan
11850354235,11850354234,16.72,Paul van Ostaijenlaan
11850354235,7845634259,14.46,Unnamed road
11850354236,11850354237,9.6,Paul van Ostaijenlaan
11850354236,11850354235,4.98,Paul van Ostaijenlaan
11850354236,7856028065,5.53,Unnamed road
1132625469,1132625418,5.77,Unnamed road
1132625469,1132625495,3.95,Unnamed road
2632545854,844136402,4.26,Unnamed road
2632545854,853603438,4.32,Unnamed road
1132625471,1132625505,4.91,Unnamed road
1132625471,1132625429,14.41,Erasme Ruelenspark
1132625471,1132625527,21.3,Erasme Ruelenspark
1132625472,1132625433,11.76,Erasme Ruelenspark
1132625472,1132625454,8.14,Erasme Ruelenspark
1132625472,3056518835,10.54,Unnamed road
11850354238,1399617601,5.02,Volhardingslaan
11850354238,11850370720,44.5,Paul van Ostaijenlaan
11850354238,11850354237,6.44,Paul van Ostaijenlaan
11850354237,11850354238,6.44,Paul van Ostaijenlaan
11850354237,11850354236,9.6,Paul van Ostaijenlaan
11850354237,7845634267,9.29,Unnamed road
1023518270,1088412342,37.44,Unnamed road
1023518270,5827800005,5.83,Unnamed road
2632545861,8719390521,32.65,Unnamed road
2632545861,7624623490,44.45,Unnamed road
12486488103,3721289133,3.8,Unnamed road
2632545863,924104913,26.23,Unnamed road
2632545863,2632545865,19.98,Unnamed road
13135941192,5460144112,1.97,Unnamed road
13135941192,5460144111,0.66,Unnamed road
2632545865,2632545863,19.98,Unnamed road
2632545865,844136438,20.85,Unnamed road
13135941191,5437074363,2.68,Naamsesteenweg
13135941194,13179752469,7.73,Verkortingstraat
13447728721,5460144092,2.63,Unnamed road
13447728721,249604786,4.45,Unnamed road
6781106173,6781106170,3.13,Unnamed road
1132625492,1132625443,4.02,Unnamed road
1132625492,1132625530,10.66,Unnamed road
2632545878,844136437,24.43,Unnamed road
2632545878,2632545881,13.42,Unnamed road
1132625495,1132625469,3.95,Unnamed road
1132625495,1132625443,3.81,Unnamed road
1639553105,1639553102,9.64,Unnamed road
1855321689,18236052,21.71,Erasme Ruelensvest
1855321688,18236463,25.21,Erasme Ruelensvest
1855321691,1855321694,13.09,Naamsesteenweg
1855321691,5543948005,6.61,Naamsesteenweg
1855321692,615402875,16.21,Erasme Ruelensvest
1855321693,1855321692,15.36,Erasme Ruelensvest
1855321694,5435850740,18.89,Naamsesteenweg
1855321694,1855321691,13.09,Naamsesteenweg
1132625503,3056518838,4.04,Erasme Ruelenspark
1132625503,1132625433,8.1,Erasme Ruelenspark
1132625503,3056518834,15.15,Unnamed road
2632545881,2632545878,13.42,Unnamed road
2632545881,844136433,73.11,Unnamed road
2632545881,9989236121,34.7,Unnamed road
1132625505,1132625471,4.91,Unnamed road
1132625505,3056518846,29.88,Unnamed road
1132625505,1132625444,14.74,Unnamed road
8719296100,844137571,9.28,Unnamed road
8719296100,844137568,74.86,Unnamed road
8719296100,8719390522,64.01,Unnamed road
8719296101,9866029978,22.87,Dreefstraat
8719296101,5460144092,5.43,Dreefstraat
8719296101,9867469596,23.79,Unnamed road
8719296102,5440601051,21.87,Unnamed road
8719296102,5460144087,5.21,Unnamed road
8719296102,2697419989,55.97,Unnamed road
8719296102,9868288477,62.4,Unnamed road
8719296103,5440402244,22.95,Unnamed road
8719296103,13109123123,2.93,Unnamed road
8719296103,13158495935,21.91,Unnamed road
8719296103,5440383542,5.91,Unnamed road
1501169570,1501169633,20.32,Unnamed road
1132625517,3060525656,6.65,Unnamed road
1132625517,3060525655,1.5,Unnamed road
8605470320,1108205893,11.92,Unnamed road
8605470320,2632545938,59.8,Unnamed road
1132625526,3056518853,6.53,Unnamed road
1132625526,3056518848,1.82,Unnamed road
1132625527,11865635921,4.52,Erasme Ruelenspark
1132625527,1132625471,21.3,Erasme Ruelenspark
1132625528,1132625407,33.72,Unnamed road
1132625528,3070613948,1.48,Unnamed road
7896477304,7896477303,3.47,Stanislas De Rijcklaan
7896477304,3077470252,3.59,Stanislas De Rijcklaan
7896477304,7857671858,9.15,Unnamed road
1132625530,1132625492,10.66,Unnamed road
1132625530,3060525656,5.42,Unnamed road
2632545914,844138823,6.07,Unnamed road
2632545914,5460144106,31.23,Kardinaal Mercierlaan
7896477303,5489418244,37.8,Stanislas De Rijcklaan
7896477303,7896477304,3.47,Stanislas De Rijcklaan
7896477303,7857671857,9.19,Unnamed road
2632545926,249604786,34.11,Unnamed road
2632545926,5460144105,191.56,Unnamed road
2632545926,5460144101,7.1,Unnamed road
2632545926,8719390530,4.59,Unnamed road
844136432,844136433,26.59,Unnamed road
2632545938,8605470320,59.8,Unnamed road
2632545938,5827800005,11.97,Unnamed road
1088339997,11850370714,13.86,Unnamed road
1088339997,1158058610,2.58,Unnamed road
1088339997,3072997781,7.64,Unnamed road
1088339997,1088340107,12.58,Unnamed road
2632545945,5827800006,52.78,Tervuursevest
2632545945,9694936033,7.63,Tervuursevest
615421594,3056167887,2.88,Unnamed road
615421594,615421599,12.65,Unnamed road
615421594,1132625407,12.86,Unnamed road
615421595,1226107463,13.29,Unnamed road
2632545947,2632545950,56.92,Unnamed road
2632545947,844138846,11.08,Unnamed road
615421597,615421598,22.2,Unnamed road
615421597,1226107463,17.7,Unnamed road
615421597,1226107497,23.72,Unnamed road
615421597,1635684380,1.26,Unnamed road
615421598,615421597,22.2,Unnamed road
615421598,1132625428,31.83,Erasme Ruelenspark
615421598,1098529543,7.96,Erasme Ruelenspark
615421599,1226107480,9.43,Unnamed road
615421599,615421594,12.65,Unnamed road
2632545950,13207405671,18.6,Unnamed road
2632545950,2632545947,56.92,Unnamed road
11850370719,2511370961,10.13,Unnamed road
11850370719,8010013689,11.62,Paul van Ostaijenlaan
11850370719,11850370720,30.26,Paul van Ostaijenlaan
8499082908,13251493967,15.93,Jozef Eerdekensstraat
8499082908,3058159716,0.82,Jozef Eerdekensstraat
8499082908,8499082909,5.88,Unnamed road
11850370720,11850370719,30.26,Paul van Ostaijenlaan
11850370720,11850354238,44.5,Paul van Ostaijenlaan
8499082909,8499082908,5.88,Unnamed road
8499082909,8499082907,2.16,Unnamed road
8499082909,8499082906,0.67,Unnamed road
844136433,2632545881,73.11,Unnamed road
844136433,844136432,26.59,Unnamed road
7874621100,844138877,5.28,Unnamed road
7874621100,844138876,5.14,Unnamed road
7874621101,8883541908,8.28,Unnamed road
7874621101,844138846,14.1,Unnamed road
3056518833,1132625433,19.36,Unnamed road
3056518834,1132625503,15.15,Unnamed road
3056518835,1132625472,10.54,Unnamed road
3056518836,1132625454,15.38,Unnamed road
3056518837,3056518838,15.44,Unnamed road
3056518837,3060527638,5.91,Unnamed road
3056518838,16571289,15.97,Erasme Ruelenspark
3056518838,1132625503,4.04,Erasme Ruelenspark
3056518838,3056518837,15.44,Unnamed road
8499082906,8499082909,0.67,Unnamed road
3056518840,1132625430,14.31,Unnamed road
3056518841,1132625428,20.97,Unnamed road
3056518842,1098529549,1.71,Unnamed road
3056518843,3056518844,1.76,Unnamed road
3056518844,1098529543,22.93,Unnamed road
3056518844,1098529549,6.05,Unnamed road
3056518844,3056518843,1.76,Unnamed road
3056518845,615422306,1.95,Unnamed road
3056518846,1132625505,29.88,Unnamed road
3056518846,615422306,7.86,Unnamed road
3056518846,3056518847,2.02,Unnamed road
3056518847,3056518846,2.02,Unnamed road
3056518848,1132625526,1.82,Unnamed road
3056518849,1352416330,1.45,Unnamed road
3056518849,3056518851,6.43,Unnamed road
3056518849,3056518850,1.71,Unnamed road
3056518850,3056518849,1.71,Unnamed road
3056518851,3056518849,6.43,Unnamed road
3056518851,3056518853,7.95,Unnamed road
3056518851,3056518852,1.73,Unnamed road
3056518852,3056518851,1.73,Unnamed road
3056518853,3056518851,7.95,Unnamed road
3056518853,1132625526,6.53,Unnamed road
3056518853,3056518854,1.78,Unnamed road
3056518854,3056518853,1.78,Unnamed road
8617201344,615406476,7.26,Erasme Ruelensvest
8617201345,5825880187,1.52,Broekstraat
13158495936,13158495927,2.32,Kardinaal Mercierlaan
13158495936,5440402239,21.01,Kardinaal Mercierlaan
13158495937,13158495928,11.61,Unnamed road
7842993875,7842993876,10.43,Unnamed road
7842993876,7876710774,3.33,Stanislas De Rijcklaan
7842993876,2632545733,7.52,Stanislas De Rijcklaan
7842993876,7842993875,10.43,Unnamed road
1139797717,1139797718,5.35,Unnamed road
1139797718,1139797721,23.19,Unnamed road
1139797718,1139797717,5.35,Unnamed road
641133337,20958145,26.66,Kasteelpark Arenberg
641133337,861050874,12.77,Kasteelpark Arenberg
641133337,5605570082,11.45,Kasteelpark Arenberg
1139797721,1139797723,6.27,Unnamed road
1139797721,1139797718,23.19,Unnamed road
7884328666,7884328667,8.19,Unnamed road
1139797723,1139797721,6.27,Unnamed road
1139797723,3077487770,4.75,Unnamed road
7884328667,7849944310,3.78,Volhardingslaan
7884328667,7884315467,3.75,Volhardingslaan
7884328667,7884328666,8.19,Unnamed road
7884328665,7849944310,3.43,Volhardingslaan
1139797726,1077420573,5.44,Broekstraat
1139797726,203227222,15.82,Broekstraat
1139797726,3077487769,7.96,Unnamed road
5543948005,1196770302,4.36,Naamsesteenweg
5543948005,1855321691,6.61,Naamsesteenweg
5543948006,5460144116,16.14,Naamsesteenweg
5543948006,5543948007,32.79,Naamsesteenweg
5543948007,5543948006,32.79,Naamsesteenweg
5543948007,5460144338,42.51,Naamsesteenweg
641133341,641133342,12.1,Kasteelpark Arenberg
641133341,641133340,14.42,Kasteelpark Arenberg
11862791916,615406476,3.15,Broekstraat
11862791917,11862791916,3.18,Broekstraat
641133342,641133343,7.87,Kasteelpark Arenberg
641133342,641133341,12.1,Kasteelpark Arenberg
1635686129,1635686132,34.38,Unnamed road
1635686129,8002694178,4.93,Unnamed road
120196851,3050968266,3.19,Erasme Ruelensvest
120196851,5825880196,4.61,Unnamed road
120196851,5825880197,4.24,Unnamed road
1635686132,1635686129,34.38,Unnamed road
1635686132,1639531257,34.21,Broekstraat
1635686132,1211333471,33.73,Broekstraat
641133343,16652161,15.51,Kasteelpark Arenberg
641133343,641133342,7.87,Kasteelpark Arenberg
1115487997,853603438,8.57,Unnamed road
1115487997,7624625924,71.58,Unnamed road
1115488001,853603451,40.04,Unnamed road
1115488001,844137568,7.06,Unnamed road
7624625924,1115487997,71.58,Unnamed road
1399617285,11850345752,5.02,Volhardingslaan
1399617285,7579938947,0.98,Volhardingslaan
1115488017,1115488025,5.39,Unnamed road
1115488017,1115488023,38.21,Unnamed road
1115488023,1115488017,38.21,Unnamed road
1115488023,853603429,12.12,Unnamed road
1115488025,1121841687,23.32,Unnamed road
1115488025,1115488017,5.39,Unnamed road
8499082907,8499082909,2.16,Unnamed road
2094157595,1108205793,3.26,Tervuursevest
2094157595,1108205889,13.67,Unnamed road
2094157595,3050968268,14.05,Unnamed road
1115488028,1121841687,8.78,Unnamed road
9909536546,1639557263,3.84,Erasme Ruelenspark
9909536546,1352416317,24.8,Erasme Ruelenspark
861050827,861050828,24.9,Unnamed road
861050827,861050823,37.95,Unnamed road
8719390517,8719371416,10.24,Unnamed road
8719390517,924104913,11.88,Unnamed road
8719390518,844136409,11.11,Unnamed road
8719390518,8719390522,2.74,Unnamed road
8719390519,7624623496,15.05,Unnamed road
8719390519,7624623494,4.0,Unnamed road
8719390520,8719390521,4.92,Unnamed road
8719390520,7624623498,12.73,Unnamed road
8719390521,8719390522,8.64,Unnamed road
8719390521,2632545861,32.65,Unnamed road
8719390521,8719390520,4.92,Unnamed road
8719390522,8719390518,2.74,Unnamed road
8719390522,8719390521,8.64,Unnamed road
8719390522,8719296100,64.01,Unnamed road
8719390530,2632545926,4.59,Unnamed road
8719390530,8719371416,62.45,Unnamed road
13158495927,13158495936,2.32,Kardinaal Mercierlaan
13158495927,13158495928,7.16,Unnamed road
13158495928,249604792,23.21,Unnamed road
13158495928,13158495937,11.61,Unnamed road
8719371414,8719371416,3.94,Unnamed road
8719371414,844136411,9.68,Unnamed road
13158621012,5440402244,3.29,Unnamed road
13158621012,13158621022,2.56,Unnamed road
13158621012,5431466466,6.33,Unnamed road
1088339799,3077900772,1.92,Unnamed road
7875005592,7875005591,12.78,Stanislas De Rijcklaan
7875005592,7875005593,20.98,Stanislas De Rijcklaan
7875005592,7853277080,8.03,Unnamed road
13158621022,13158621012,2.56,Unnamed road
13158621023,5440402244,26.27,Unnamed road
13158621024,5760321054,0.28,Unnamed road
13158621024,249604791,135.74,Unnamed road
13158621024,5440383542,5.61,Unnamed road
7875005593,7875005592,20.98,Stanislas De Rijcklaan
7875005593,1639553107,4.58,Stanislas De Rijcklaan
7875005593,7853277079,8.75,Unnamed road
7663206245,7624630995,3.78,Unnamed road
7663206246,7624631003,5.38,Unnamed road
7663206246,7624631002,4.78,Unnamed road
7875005594,1639553107,11.73,Stanislas De Rijcklaan
7875005594,2925215199,11.99,Stanislas De Rijcklaan
7875005594,7853277078,8.02,Unnamed road
13158495934,13158495935,2.54,Unnamed road
4313903914,7896893834,1.63,Unnamed road
13158495935,8719296103,21.91,Unnamed road
13158495935,13158495934,2.54,Unnamed road
922414967,1195682541,15.68,Unnamed road
922414967,844137571,31.32,Unnamed road
1067528055,2511370963,41.47,Unnamed road
1067528055,7896762944,11.91,Unnamed road
1067528055,7147411351,13.11,Unnamed road
1067528055,235419142,54.01,Unnamed road
116109178,8573209513,4.14,Tervuursevest
16652157,915315238,12.54,Unnamed road
16652157,3814510831,8.95,Unnamed road
16652157,13109123121,5.55,Kasteelpark Arenberg
16652157,7624631003,8.61,Unnamed road
922414973,1195682899,11.92,Unnamed road
922414973,1195682541,10.48,Unnamed road
16652158,16652160,20.97,Kasteelpark Arenberg
16652160,16652161,13.05,Kasteelpark Arenberg
16652161,641133343,15.51,Kasteelpark Arenberg
13251493967,13251493968,9.15,Jozef Eerdekensstraat
13251493967,8499082908,15.93,Jozef Eerdekensstraat
249603982,1501169609,8.89,Unnamed road
249603982,7556012031,6.06,Unnamed road
249603982,1501169654,13.09,Unnamed road
13251493968,919724008,19.4,Jozef Eerdekensstraat
13251493968,13251493967,9.15,Jozef Eerdekensstraat
8883541908,8883541910,68.23,Unnamed road
8883541908,844138862,5.43,Unnamed road
8883541908,7874621101,8.28,Unnamed road
7853277078,7875005594,8.02,Unnamed road
16648087,16571292,58.06,Paul van Ostaijenlaan
16648087,1077420706,6.99,Paul van Ostaijenlaan
7853277080,7875005592,8.03,Unnamed road
7853277081,7875005591,8.85,Unnamed road
7853277082,7875005590,9.93,Unnamed road
7853277079,7875005593,8.75,Unnamed road
1121808592,2632545730,18.63,Unnamed road
8883541911,8883541910,7.25,Unnamed road
8883541911,9694936033,5.92,Unnamed road
7982339991,13188338748,4.88,Unnamed road
7982339991,13152665526,39.76,Unnamed road
8883541910,8883541908,68.23,Unnamed road
8883541910,8883541911,7.25,Unnamed road
615403424,7730481245,9.52,Unnamed road
615403424,3066490997,26.92,Erasme Ruelensvest
5431678878,5437074357,3.04,Groenstraat
8883541914,5827800006,11.33,Tervuursevest
8883541914,8573209512,2.58,Unnamed road
8883541914,844138862,6.41,Unnamed road
9868339107,9868288477,14.92,Unnamed road
9868339107,2697420036,66.53,Unnamed road
9868339107,9868339108,4.06,Unnamed road
9868339108,9868339107,4.06,Unnamed road
9868339108,9868339109,0.63,Unnamed road
9868339109,9868339110,0.66,Unnamed road
9868339109,9868339108,0.63,Unnamed road
7624623485,861050792,18.05,Unnamed road
7624623485,861050791,18.09,Unnamed road
9868339110,9868339111,0.63,Unnamed road
9868339110,9868339109,0.66,Unnamed road
861050792,861050796,14.05,Unnamed road
861050792,7624623485,18.05,Unnamed road
861050792,861050811,21.11,Unnamed road
861050792,861050808,28.87,Unnamed road
1121810344,3080941072,16.24,Unnamed road
861050791,7624623485,18.09,Unnamed road
861050791,853603459,21.11,Unnamed road
861050791,853603462,12.09,Unnamed road
5431678885,13296581668,5.25,Unnamed road
5431678885,5437074331,13.17,Naamsesteenweg
5431678885,13296581675,7.37,Naamsesteenweg
7288659884,5437074365,8.27,Dreefstraat
7288659884,5437074363,4.83,Unnamed road
861050797,861050800,29.42,Unnamed road
861050797,861050796,12.36,Unnamed road
861050796,861050797,12.36,Unnamed road
861050796,861050792,14.05,Unnamed road
9868339111,9868339110,0.63,Unnamed road
861050800,861050797,29.42,Unnamed road
861050800,7624614483,30.46,Unnamed road
861050800,861050820,15.24,Unnamed road
13152665521,13152665503,1.61,Unnamed road
13152665521,13188338747,175.59,Unnamed road
13152665521,13188338754,0.71,Unnamed road
13152665523,13152665526,17.42,Unnamed road
13152665523,2094160207,3.76,Unnamed road
13152665524,3050968268,3.6,Unnamed road
13152665524,13152665525,3.5,Unnamed road
13152665525,13152665524,3.5,Unnamed road
13152665525,11883118747,1.68,Unnamed road
13152665526,7982339991,39.76,Unnamed road
13152665526,13152665523,17.42,Unnamed road
13152665526,11883118747,1.58,Unnamed road
13152665527,11883118746,1.51,Unnamed road
13152665527,13152665528,9.53,Unnamed road
13152665527,13185824133,50.68,Unnamed road
13152665528,13152665527,9.53,Unnamed road
13152665528,2094160207,3.88,Unnamed road
13152665529,11883118745,30.54,Unnamed road
13152665529,21091238,4.19,Unnamed road
13152665530,21091239,25.05,Unnamed road
13152665530,21091238,5.14,Unnamed road
861050811,861050814,17.78,Unnamed road
861050811,861050792,21.11,Unnamed road
10807799732,10807799731,16.9,Unnamed road
10807799732,16642555,5.55,Unnamed road
861050808,861050792,28.87,Unnamed road
861050808,861050805,39.73,Unnamed road
861050814,861050815,12.82,Unnamed road
861050814,861050811,17.78,Unnamed road
861050815,861050818,8.02,Unnamed road
861050815,861050814,12.82,Unnamed road
